indexID,exchangeCD,tradeDate,preCloseIndex,openIndex,lowestIndex,highestIndex,closeIndex,turnoverVol,turnoverValue,CHG,CHGPct
000001.ZICN,XSHG,9/9/03,1425.727,1424.693,1414.882,1429.711,1420.074,625537500,4910830023,-5.653,-0.003965
000001.ZICN,XSHG,9/10/03,1420.074,1419.519,1415.723,1424.774,1423.177,506455400,4221440608,3.103,0.002185
000001.ZICN,XSHG,9/11/03,1423.177,1422.9,1421.821,1429.555,1423.96,437218200,3698296701,0.783,0.00055
000001.ZICN,XSHG,9/12/03,1423.96,1426.34,1407.952,1426.806,1409.162,1006516700,7723812494,-14.798,-0.010392
000001.ZICN,XSHG,9/15/03,1409.162,1407.807,1394.269,1416.076,1397.54,708665400,5490225177,-11.622,-0.008247
000001.ZICN,XSHG,9/16/03,1397.54,1396.753,1389.486,1406.723,1406.104,666401800,5166490998,8.564,0.006128
000001.ZICN,XSHG,9/17/03,1406.104,1406.248,1386.781,1406.367,1389.822,608860200,4689274264,-16.282,-0.01158
000001.ZICN,XSHG,9/18/03,1389.822,1388.092,1383.4,1395.201,1390.485,580695400,4463281940,0.663,0.000477
000001.ZICN,XSHG,9/19/03,1390.485,1390.84,1383.717,1395.603,1391.37,549841700,4206400660,0.885,0.000636
000001.ZICN,XSHG,9/22/03,1391.37,1392.897,1378.323,1395.069,1381.443,488818700,3898377918,-9.927,-0.007135
000001.ZICN,XSHG,9/23/03,1381.443,1380.849,1372.854,1390.351,1390.174,596893400,4643057198,8.731,0.00632
000001.ZICN,XSHG,9/24/03,1390.174,1391.404,1386.788,1396.945,1394.229,591952200,4575963839,4.055,0.002917
000001.ZICN,XSHG,9/25/03,1394.229,1394.494,1374.791,1394.737,1376.291,478096900,3790629057,-17.938,-0.012866
000001.ZICN,XSHG,9/26/03,1376.291,1374.602,1367.746,1377.871,1370.843,454288900,3656181295,-5.448,-0.003958
000001.ZICN,XSHG,9/29/03,1370.843,1369.437,1353.245,1369.477,1355.335,487950800,3754180507,-15.508,-0.011313
000001.ZICN,XSHG,9/30/03,1355.335,1354.648,1348.222,1371.073,1367.161,605960700,4514469154,11.826,0.008726
000001.ZICN,XSHG,10/8/03,1367.161,1366.201,1359.497,1373.081,1371.685,432480500,3015619120,4.524,0.003309
000001.ZICN,XSHG,10/9/03,1371.685,1371.681,1367.65,1379.99,1369.174,556915900,3687240590,-2.511,-0.001831
000001.ZICN,XSHG,10/10/03,1369.174,1369.004,1367.109,1406.002,1404.008,1261199200,8584679533,34.834,0.025442
000001.ZICN,XSHG,10/13/03,1404.008,1405.329,1397.693,1411.88,1399.658,846499500,6112852822,-4.35,-0.003098
000001.ZICN,XSHG,10/14/03,1399.658,1399.843,1382.481,1400.747,1388.172,636749000,4539976675,-11.486,-0.008206
000001.ZICN,XSHG,10/15/03,1388.172,1388.245,1380.808,1401.537,1383.098,671017300,4772950999,-5.074,-0.003655
000001.ZICN,XSHG,10/16/03,1383.098,1381.46,1362.983,1382.532,1365.505,585887500,4463240874,-17.593,-0.01272
000001.ZICN,XSHG,10/17/03,1365.505,1365.313,1362.415,1375.656,1370.582,528554800,3893038824,5.077,0.003718
000001.ZICN,XSHG,10/20/03,1370.582,1369.711,1355.552,1370.487,1359.498,535722900,3759461605,-11.084,-0.008087
000001.ZICN,XSHG,10/21/03,1359.498,1359.51,1350.208,1364.605,1364.301,697888200,4787531285,4.803,0.003533
000001.ZICN,XSHG,10/22/03,1364.301,1366.105,1363.092,1403.101,1398.01,1499177000,10377948290,33.709,0.024708
000001.ZICN,XSHG,10/23/03,1398.01,1398.587,1384.639,1407.39,1386.653,1006761100,7122411367,-11.357,-0.008124
000001.ZICN,XSHG,10/24/03,1386.653,1385.898,1376.714,1389.875,1381.83,880202200,6222542416,-4.823,-0.003478
000001.ZICN,XSHG,10/27/03,1381.83,1381.836,1361.191,1383.597,1369.463,798650700,5789548930,-12.367,-0.00895
000001.ZICN,XSHG,10/28/03,1369.463,1365.998,1356.488,1382.597,1369.325,1014426400,6789754760,-0.138,-0.000101
000001.ZICN,XSHG,10/29/03,1369.325,1372.346,1344.423,1375.91,1361.487,1315907300,9378462740,-7.838,-0.005724
000001.ZICN,XSHG,10/30/03,1361.487,1360.018,1340.292,1360.068,1344.633,878705900,5985314885,-16.854,-0.012379
000001.ZICN,XSHG,10/31/03,1344.633,1341.504,1334.784,1364.663,1348.303,998747800,6598744655,3.67,0.002729
000001.ZICN,XSHG,11/3/03,1348.303,1346.481,1339.958,1367.336,1364.055,1053793000,6758509830,15.752,0.011683
000001.ZICN,XSHG,11/4/03,1364.055,1363.957,1363.901,1412.91,1389.545,2387840100,15740351617,25.49,0.018687
000001.ZICN,XSHG,11/5/03,1389.545,1389.72,1375.992,1396.86,1385.11,1460498200,9346963512,-4.435,-0.003192
000001.ZICN,XSHG,11/6/03,1385.11,1384.67,1351.095,1385.844,1356.79,1650521700,10778479931,-28.32,-0.020446
000001.ZICN,XSHG,11/7/03,1356.79,1353.43,1323.118,1353.454,1335.205,1448425000,9370418520,-21.585,-0.015909
000001.ZICN,XSHG,11/10/03,1335.205,1330.957,1322.048,1340.867,1340.097,830979000,5548321466,4.892,0.003664
000001.ZICN,XSHG,11/11/03,1340.097,1340.32,1331.117,1350.387,1343.616,903908000,5906508379,3.519,0.002626
000001.ZICN,XSHG,11/12/03,1343.616,1341.569,1316.847,1341.578,1317.792,951488700,6200651570,-25.824,-0.01922
000001.ZICN,XSHG,11/13/03,1317.792,1313.929,1307.395,1324.983,1319.608,837039100,5456608533,1.816,0.001378
000001.ZICN,XSHG,11/14/03,1319.608,1318.722,1312.788,1331.421,1331.051,750795400,4940258695,11.443,0.008672
000001.ZICN,XSHG,11/17/03,1331.051,1330.487,1323.682,1333.414,1328.103,586150000,3907009492,-2.948,-0.002215
000001.ZICN,XSHG,11/18/03,1328.103,1334.654,1314.987,1336.099,1316.562,1475535900,9385899847,-11.541,-0.00869
000001.ZICN,XSHG,11/19/03,1316.562,1313.836,1312.562,1341.563,1338.87,1020800300,6767137465,22.308,0.016944
000001.ZICN,XSHG,11/20/03,1338.87,1338.604,1336.14,1377.118,1376.506,2039041500,13279890928,37.636,0.02811
000001.ZICN,XSHG,11/21/03,1376.506,1379.937,1359.902,1394.568,1361.559,2008834500,13213181209,-14.947,-0.010859
000001.ZICN,XSHG,11/24/03,1361.559,1360.328,1360.231,1404.247,1404.008,1845059100,12336724800,42.449,0.031177
000001.ZICN,XSHG,11/25/03,1404.008,1407.755,1400.899,1423.582,1408.415,2521353300,17502878792,4.407,0.003139
000001.ZICN,XSHG,11/26/03,1408.415,1407.302,1398.032,1413.769,1411.909,1657454700,11468125152,3.494,0.002481
000001.ZICN,XSHG,11/27/03,1411.909,1412.308,1387.787,1415.74,1389.103,1496134900,10217130292,-22.806,-0.016153
000001.ZICN,XSHG,11/28/03,1389.103,1388.312,1385.818,1401.463,1397.225,1200490900,8451705659,8.122,0.005847
000001.ZICN,XSHG,12/1/03,1397.225,1398.706,1398.706,1432.821,1432.703,1813416700,12584203039,35.478,0.025392
000001.ZICN,XSHG,12/2/03,1432.703,1437.24,1430.237,1444.565,1435.314,1944654200,13336005095,2.611,0.001822
000001.ZICN,XSHG,12/3/03,1435.314,1434.697,1424.349,1462.073,1445.026,2145655500,14797767736,9.712,0.006766
000001.ZICN,XSHG,12/4/03,1445.026,1445.4,1440.82,1454.323,1452.809,1829545400,13368886968,7.783,0.005386
000001.ZICN,XSHG,12/5/03,1452.809,1454.413,1440.789,1456.866,1451.118,1494675900,10633741010,-1.691,-0.001164
000001.ZICN,XSHG,12/8/03,1451.118,1452.113,1435.139,1459.48,1436.663,1326591300,9186330780,-14.455,-0.009961
000001.ZICN,XSHG,12/9/03,1436.663,1435.099,1429.064,1443.61,1443.366,1090227300,7874664948,6.703,0.004666
000001.ZICN,XSHG,12/10/03,1443.366,1449.567,1448.497,1469.713,1469.422,1995047900,14227133362,26.056,0.018052
000001.ZICN,XSHG,12/11/03,1469.422,1472.385,1460.193,1475.377,1470.023,1849237200,13753307727,0.601,0.000409
000001.ZICN,XSHG,12/12/03,1470.023,1469.702,1459.549,1472.864,1470.792,1471202100,10809049651,0.769,0.000523
000001.ZICN,XSHG,12/15/03,1470.792,1471.244,1465.505,1474.671,1470.357,1101623200,8211120001,-0.435,-0.000296
000001.ZICN,XSHG,12/16/03,1470.357,1469.119,1441.063,1469.127,1466.337,1608147000,11365395990,-4.02,-0.002734
000001.ZICN,XSHG,12/17/03,1466.337,1465.606,1453.881,1480.433,1453.995,1684690900,12189970119,-12.342,-0.008417
000001.ZICN,XSHG,12/18/03,1453.995,1450.854,1445.08,1458.671,1457.301,1399933200,10424715509,3.306,0.002274
000001.ZICN,XSHG,12/19/03,1457.301,1463.448,1429.71,1470.206,1446.285,2364808300,16958311650,-11.016,-0.007559
000001.ZICN,XSHG,12/22/03,1446.285,1444.173,1441.585,1493.535,1492.963,2646977800,19673211092,46.678,0.032274
000001.ZICN,XSHG,12/23/03,1492.963,1497.572,1487.115,1507.035,1500.64,2439581800,17459588266,7.677,0.005142
000001.ZICN,XSHG,12/24/03,1500.64,1501.355,1498.98,1514.317,1513.825,2047378600,15566224520,13.185,0.008786
000001.ZICN,XSHG,12/25/03,1513.825,1514.929,1504.252,1525.299,1512.597,2051674400,15161349343,-1.228,-0.000811
000001.ZICN,XSHG,12/26/03,1512.597,1513.113,1504.133,1516.483,1514.775,1573738400,12143883685,2.178,0.00144
000001.ZICN,XSHG,12/29/03,1514.775,1509.281,1495.535,1512.975,1496.427,1407303400,10447007003,-18.348,-0.012113
000001.ZICN,XSHG,12/30/03,1496.427,1495.669,1495.391,1513.728,1511.691,1517657500,11547472687,15.264,0.0102
000001.ZICN,XSHG,12/31/03,1511.691,1513.616,1491.248,1516.523,1497.044,1456238400,11149813605,-14.647,-0.009689
